Fall 2021-2022(202210),11960,MATH,218,E3,Elem Linear Algebra w Applica.,0,0,AS,24,1,1700,1750,NICELY,411,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,11964,,
Fall 2021-2022(202210),11961,MATH,218,E4,Elem Linear Algebra w Applica.,0,0,AS,25,0,1100,1150,NICELY,416,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,11965,,
Fall 2021-2022(202210),11962,MATH,218,E5,Elem Linear Algebra w Applica.,0,0,AS,26,-1,1200,1250,NICELY,202,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,11965,,
Fall 2021-2022(202210),11963,MATH,218,E6,Elem Linear Algebra w Applica.,0,0,AS,24,1,1300,1350,NICELY,417,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,11965,,
Fall 2021-2022(202210),11964,MATH,218,L1,Elem Linear Algebra w Applica.,3,3,AS,73,2,1200,1250,NICELY,211,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hazar,Abu Khuzam,11958, or 11959, or 11960,,
Fall 2021-2022(202210),11965,MATH,218,L2,Elem Linear Algebra w Applica.,3,3,AS,75,0,0930,1045,NICELY,415,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sabine,El Khoury,11961, or 11962, or 11963,,
Fall 2021-2022(202210),11966,MATH,219,1,Linear Algebra I,3,3,AS,11,14,0900,0950,NICELY,210,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Ahmad A,Sabra,,,
Fall 2021-2022(202210),11967,MATH,224,1,Fourier Series & Applicat.,3,3,AS,7,18,1100,1150,NICELY,210,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Tristan Cyrus,Roy,,,
Fall 2021-2022(202210),11968,MATH,241,1,Intr.to Abstract Algebra,3,3,AS,13,17,1400,1450,BLISS,205,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Florian,Bertrand,,,
Fall 2021-2022(202210),11969,MATH,251,E1,Numerical Computing,0,0,AS,14,6,1500,1550,NICELY,318,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dolly,Fayyad,11977,,
Fall 2021-2022(202210),11970,MATH,251,E2,Numerical Computing,0,0,AS,20,0,1600,1650,NICELY,214,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dolly,Fayyad,11977,,
Fall 2021-2022(202210),11971,MATH,251,E3,Numerical Computing,0,0,AS,19,1,1700,1750,NICELY,202,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dolly,Fayyad,11978,,
Fall 2021-2022(202210),11972,MATH,251,E4,Numerical Computing,0,0,AS,16,4,1500,1550,NICELY,417,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Dolly,Fayyad,11978,,
Fall 2021-2022(202210),11973,MATH,251,E5,Numerical Computing,0,0,AS,11,9,1200,1250,NICELY,417,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Fatima,Mroue,11979,,
Fall 2021-2022(202210),11974,MATH,251,E6,Numerical Computing,0,0,AS,15,5,1200,1250,NICELY,417,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fatima,Mroue,11979,,
Fall 2021-2022(202210),11975,MATH,251,E7,Numerical Computing,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,11980,,
Fall 2021-2022(202210),11976,MATH,251,E8,Numerical Computing,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,11980,,
Fall 2021-2022(202210),11977,MATH,251,L1,Numerical Computing,3,3,AS,33,7,1300,1350,BLISS,205,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Dolly,Fayyad,11969, or 11970,,
Fall 2021-2022(202210),11978,MATH,251,L2,Numerical Computing,3,3,AS,36,4,1200,1250,BLISS,205,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Dolly,Fayyad,11971, or 11972,,
Fall 2021-2022(202210),11979,MATH,251,L3,Numerical Computing,3,3,AS,26,14,1000,1050,BLISS,205,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Nabil,Nassif,11973, or 11974,,
Fall 2021-2022(202210),11980,MATH,251,L4,Numerical Computing,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,11975, or 11976,,
Fall 2021-2022(202210),11981,MATH,261,1,Number Theory,3,3,AS,19,11,1000,1050,NICELY,410,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Wissam,Raji,,,
Fall 2021-2022(202210),11982,MATH,281,1,Numerical Linear Algebra,3,3,AS,12,8,1200,1250,NICELY,322,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Sophie,Moufawad,,,
Fall 2021-2022(202210),11983,MATH,304,1,Complex Analysis,3,3,AS,13,2,1100,1150,BLISS,206,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Farouk,Abi Khuzam,,,
Fall 2021-2022(202210),11984,MATH,338,1,Int. to Stochastic Processes,3,3,AS,7,8,1500,1550,BLISS,205,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Abbas,Alhakim,,,
Fall 2021-2022(202210),11985,MATH,341,1,Modules and Rings I,3,3,AS,8,7,1000,1050,BLISS,206,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hazar,Abu Khuzam,,,
Fall 2021-2022(202210),11986,MATH,350,1,Discrete Models for Differ.Equ,3,3,AS,11,4,1300,1350,BLISS,206,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Nabil,Nassif,,,
Fall 2021-2022(202210),11987,MATH,395A,1,Comprehensive Exam,0,0,AS,4,-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Florian,Bertrand,,,
Fall 2021-2022(202210),11988,MATH,399,1,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Farouk,Abi Khuzam,,,
Fall 2021-2022(202210),11989,MATH,399,10,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ahmad A,Sabra,,,
Fall 2021-2022(202210),11990,MATH,399,11,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Florian,Bertrand,,,
Fall 2021-2022(202210),11991,MATH,399,12,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Giuseppe,Della Sala,,,
Fall 2021-2022(202210),11992,MATH,399,13,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hazar,Abu Khuzam,,,
Fall 2021-2022(202210),11993,MATH,399,14,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Richard,Aoun,,,
Fall 2021-2022(202210),11994,MATH,399,15,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Stefano,Monni,,,
Fall 2021-2022(202210),11995,MATH,399,16,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sophie,Moufawad,,,
Fall 2021-2022(202210),11996,MATH,399,17,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rafael Benedikt,Andrist,,,
Fall 2021-2022(202210),11998,MATH,399,2,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Abbas,Alhakim,,,
Fall 2021-2022(202210),11999,MATH,399,20,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tristan Cyrus,Roy,,,
Fall 2021-2022(202210),12000,MATH,399,3,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sabine,El Khoury,,,
Fall 2021-2022(202210),12001,MATH,399,4,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kamal,Khuri Makdisi,,,
Fall 2021-2022(202210),12003,MATH,399,6,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nabil,Nassif,,,
Fall 2021-2022(202210),12004,MATH,399,7,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Wissam,Raji,,,
Fall 2021-2022(202210),12005,MATH,399,8,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bassam,Shayya,,,
Fall 2021-2022(202210),12006,MATH,399,9,M.A. Or M.S. Thesis,6,7.28,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Tlas,,,
Fall 2021-2022(202210),12007,MATH,399A,1,M.A. or M.S. Thesis,6,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Florian,Bertrand,,,
Fall 2021-2022(202210),12008,MATH,399A,10,M.A. or M.S. Thesis,6,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Giuseppe,Della Sala,,,
Fall 2021-2022(202210),12009,MATH,399A,11,M.A. or M.S. Thesis,6,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kamal,Khuri Makdisi,,,
