Fall 2021-2022(202210),13389,AHIS,313A,1,Tut.Feminist Art History,3,3,AS,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joseph Richard,Hammond,,,
Fall 2021-2022(202210),10073,AHIS,395A,1,Comprehensive Exam,0,0,AS,3,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,,
Fall 2021-2022(202210),10074,AHIS,399,1,Graduate Thesis & Exhibition,6,7.2,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,,
Fall 2021-2022(202210),10075,AHIS,399,2,Graduate Thesis & Exhibition,6,7.2,AS,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,,
Fall 2021-2022(202210),10076,AHIS,399A,1,Graduate Thesis & Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,,
Fall 2021-2022(202210),10077,AHIS,399A,2,Graduate Thesis & Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,,
Fall 2021-2022(202210),10078,AHIS,399B,1,Graduate Thesis & Exhibition,6,0,AS,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,,
Fall 2021-2022(202210),10079,AHIS,399B,2,Graduate Thesis & Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,,
Fall 2021-2022(202210),10080,AHIS,399C,1,Graduate Thesis & Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,,
Fall 2021-2022(202210),10081,AHIS,399C,2,Graduate Thesis & Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,,
Fall 2021-2022(202210),10082,AMST,215,1,Intr. To American Studies,3,3,AS,24,-4,1230,1345,NICELY,323,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Suzanne,Enzerink,,,
Fall 2021-2022(202210),10083,AMST,275AV,1,ST: Intr. to Photojournalism,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),10084,AMST,275AW,1,ST: Journalism and Society,3,3,AS,2,3,1530,1645,NICELY,410,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabie,Barakat,,,
Fall 2021-2022(202210),10085,AMST,275M,1,Sp.Tp:Drama,3,3,AS,1,4,1530,1645,NICELY,321,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Robert,Myers,,,
Fall 2021-2022(202210),10086,ARAB,101,1,Readings in Arabic Heritage I,3,3,AS,24,-1,0930,1045,NICELY,320,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tarif,Bazzi,,,
Fall 2021-2022(202210),10087,ARAB,201,1,Issues in Contempor.Arab Cult.,3,3,AS,23,0,0800,0915,REYNOL,533,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghda,Nahas El-Zein,,,
Fall 2021-2022(202210),10088,ARAB,201,2,Issues in Contempor.Arab Cult.,3,3,AS,23,0,0930,1045,REYNOL,533,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghda,Nahas El-Zein,,,
Fall 2021-2022(202210),10089,ARAB,201,3,Issues in Contempor.Arab Cult.,3,3,AS,21,2,1100,1215,REYNOL,533,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghda,Nahas El-Zein,,,
Fall 2021-2022(202210),10090,ARAB,201,4,Issues in Contempor.Arab Cult.,3,3,AS,24,-1,1400,1515,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,,
Fall 2021-2022(202210),10091,ARAB,201,5,Issues in Contempor.Arab Cult.,3,3,AS,23,0,1530,1645,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,,
Fall 2021-2022(202210),10092,ARAB,201,6,Issues in Contempor.Arab Cult.,3,3,AS,24,-1,1230,1345,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,,
Fall 2021-2022(202210),10094,ARAB,202,1,Arab Technical Writing,3,3,AS,20,0,1300,1350,NICELY,107,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Samir,Malti,,,
Fall 2021-2022(202210),10095,ARAB,202,2,Arab Technical Writing,3,3,AS,21,-1,1100,1150,NICELY,107,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Samir,Malti,,,
Fall 2021-2022(202210),10096,ARAB,202,3,Arab Technical Writing,3,3,AS,20,0,1200,1250,NICELY,107,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Samir,Malti,,,
Fall 2021-2022(202210),10097,ARAB,203,1,Beg Arab as Foreign Lang. I,3,3,AS,11,0,1200,1359,ADAD,209,M,.,.,.,.,.,.,1200,1329,ADAD,209,.,.,W,.,F,.,.,Rima,Sultani  Kanawaty,,,
Fall 2021-2022(202210),10098,ARAB,204,1,Beg Arabic as Foreign Lang II,3,3,AS,7,-1,1000,1159,ADAD,212,M,.,.,.,.,.,.,1000,1129,ADAD,212,.,.,W,.,F,.,.,Rima,Sultani  Kanawaty,,,
Fall 2021-2022(202210),10099,ARAB,205,1,Interm Arab as Foreign LangIII,3,3,AS,3,-2,0800,0959,ADAD,212,M,.,.,.,.,.,.,0800,0929,ADAD,212,.,.,W,.,F,.,.,Rima,Semaan,,,
Fall 2021-2022(202210),10100,ARAB,206,1,Interm Arab as Foreign Lang IV,3,3,AS,4,-1,1000,1159,ADAD,209,M,.,.,.,.,.,.,1000,1129,ADAD,209,.,.,W,.,F,.,.,Rima,Semaan,,,
Fall 2021-2022(202210),10101,ARAB,207,1,Advan.Arab.as Foreign Lang.I,3,3,AS,2,0,0930,1045,ADAD,212,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Sultani  Kanawaty,,,
Fall 2021-2022(202210),10102,ARAB,209,1,Adv.Arab.as Foreign Lang.III,3,3,AS,2,0,1200,1329,ADAD,212,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Semaan,,,
Fall 2021-2022(202210),10103,ARAB,210A,1,Writing Prose,3,3,AS,13,-3,1530,1800,NICELY,105,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rachid,El Daif,,,
